Log(E/eV)	r [M]	Theta	Synchr	Brems ei
17	19.3256	0	-13.3686	-24.9093
6	19.5785	0	-25.2727	-26.9955
7.22222	19.5785	0	-24.0505	-26.4235
8.44444	19.5785	0	-22.8282	-26.1849
9.66667	19.5785	0	-21.606	-26.0318
10.8889	19.5785	0	-20.3838	-25.9188
12.1111	19.5785	0	-19.1616	-25.8293
13.3333	19.5785	0	-17.9393	-25.7551
14.5556	19.5785	0	-16.7171	-25.6917
15.7778	19.5785	0	-15.4949	-25.6364
17	19.5785	0	-14.2727	-25.5874
6	19.8315	0	-26.1671	-27.6663
7.22222	19.8315	0	-24.9449	-27.0943
8.44444	19.8315	0	-23.7227	-26.8557
9.66667	19.8315	0	-22.5005	-26.7026
10.8889	19.8315	0	-21.2782	-26.5897
12.1111	19.8315	0	-20.056	-26.5001
13.3333	19.8315	0	-18.8338	-26.4259
14.5556	19.8315	0	-17.6116	-26.3625
15.7778	19.8315	0	-16.3893	-26.3072
17	19.8315	0	-15.1671	-26.2582
6	20.0844	0	-27.0519	-28.3299
7.22222	20.0844	0	-25.8297	-27.7579
8.44444	20.0844	0	-24.6074	-27.5193
9.66667	20.0844	0	-23.3852	-27.3662
10.8889	20.0844	0	-22.163	-27.2532
12.1111	20.0844	0	-20.9408	-27.1637
13.3333	20.0844	0	-19.7185	-27.0895
14.5556	20.0844	0	-18.4963	-27.0261
15.7778	20.0844	0	-17.2741	-26.9708
17	20.0844	0	-16.0519	-26.9218
6	20.3374	0	-27.9269	-28.9862
7.22222	20.3374	0	-26.7047	-28.4141
8.44444	20.3374	0	-25.4824	-28.1756
9.66667	20.3374	0	-24.2602	-28.0225
10.8889	20.3374	0	-23.038	-27.9095
12.1111	20.3374	0	-21.8158	-27.8199
13.3333	20.3374	0	-20.5936	-27.7457
14.5556	20.3374	0	-19.3713	-27.6823
15.7778	20.3374	0	-18.1491	-27.6271
17	20.3374	0	-16.9269	-27.578
6	20.5903	0	-28.7921	-29.6351
7.22222	20.5903	0	-27.5699	-29.0631
8.44444	20.5903	0	-26.3477	-28.8245
9.66667	20.5903	0	-25.1254	-28.6714
10.8889	20.5903	0	-23.9032	-28.5584
12.1111	20.5903	0	-22.681	-28.4688
13.3333	20.5903	0	-21.4588	-28.3946
14.5556	20.5903	0	-20.2365	-28.3313
15.7778	20.5903	0	-19.0143	-28.276
17	20.5903	0	-17.7921	-28.2269
6	20.8433	0	-29.6475	-30.2766
7.22222	20.8433	0	-28.4253	-29.7046
8.44444	20.8433	0	-27.203	-29.466
9.66667	20.8433	0	-25.9808	-29.3129
10.8889	20.8433	0	-24.7586	-29.1999
12.1111	20.8433	0	-23.5364	-29.1104
13.3333	20.8433	0	-22.3142	-29.0362
14.5556	20.8433	0	-21.0919	-28.9728
15.7778	20.8433	0	-19.8697	-28.9175
17	20.8433	0	-18.6475	-28.8685
6	21.0962	0	-30.4931	-30.9108
7.22222	21.0962	0	-29.2708	-30.3388
8.44444	21.0962	0	-28.0486	-30.1002
9.66667	21.0962	0	-26.8264	-29.9471
10.8889	21.0962	0	-25.6042	-29.8341
12.1111	21.0962	0	-24.3819	-29.7446
13.3333	21.0962	0	-23.1597	-29.6703
14.5556	21.0962	0	-21.9375	-29.607
15.7778	21.0962	0	-20.7153	-29.5517
17	21.0962	0	-19.4931	-29.5027
6	21.3492	0	-31.3288	-31.5376
7.22222	21.3492	0	-30.1066	-30.9656
8.44444	21.3492	0	-28.8844	-30.727
9.66667	21.3492	0	-27.6621	-30.5739
10.8889	21.3492	0	-26.4399	-30.4609
12.1111	21.3492	0	-25.2177	-30.3714
13.3333	21.3492	0	-23.9955	-30.2972
14.5556	21.3492	0	-22.7733	-30.2338
15.7778	21.3492	0	-21.551	-30.1785
17	21.3492	0	-20.3288	-30.1295
6	21.6022	0	-32.1548	-32.1571
7.22222	21.6022	0	-30.9326	-31.5851
8.44444	21.6022	0	-29.7103	-31.3465
9.66667	21.6022	0	-28.4881	-31.1934
10.8889	21.6022	0	-27.2659	-31.0804
12.1111	21.6022	0	-26.0437	-30.9908
13.3333	21.6022	0	-24.8214	-30.9166
14.5556	21.6022	0	-23.5992	-30.8533
15.7778	21.6022	0	-22.377	-30.798
17	21.6022	0	-21.1548	-30.7489
6	21.8551	0	-32.971	-32.7692
7.22222	21.8551	0	-31.7488	-32.1972
8.44444	21.8551	0	-30.5265	-31.9586
9.66667	21.8551	0	-29.3043	-31.8055
10.8889	21.8551	0	-28.0821	-31.6926
12.1111	21.8551	0	-26.8599	-31.603
13.3333	21.8551	0	-25.6377	-31.5288
14.5556	21.8551	0	-24.4154	-31.4654
15.7778	21.8551	0	-23.1932	-31.4101
17	21.8551	0	-21.971	-31.3611
6	22.1081	0	-33.7775	-33.3741
7.22222	22.1081	0	-32.5553	-32.8021
8.44444	22.1081	0	-31.333	-32.5635
9.66667	22.1081	0	-30.1108	-32.4104
10.8889	22.1081	0	-28.8886	-32.2974
12.1111	22.1081	0	-27.6664	-32.2079
13.3333	22.1081	0	-26.4442	-32.1337
14.5556	22.1081	0	-25.2219	-32.0703
15.7778	22.1081	0	-23.9997	-32.015
17	22.1081	0	-22.7775	-31.966
6	22.361	0	-34.5743	-33.9717
7.22222	22.361	0	-33.3521	-33.3997
8.44444	22.361	0	-32.1299	-33.1612
9.66667	22.361	0	-30.9077	-33.0081
10.8889	22.361	0	-29.6854	-32.8951
12.1111	22.361	0	-28.4632	-32.8055
13.3333	22.361	0	-27.241	-32.7313
14.5556	22.361	0	-26.0188	-32.6679
15.7778	22.361	0	-24.7966	-32.6126
17	22.361	0	-23.5743	-32.5636
6	22.614	0	-35.3616	-34.5622
7.22222	22.614	0	-34.1394	-33.9902
8.44444	22.614	0	-32.9171	-33.7516
9.66667	22.614	0	-31.6949	-33.5985
10.8889	22.614	0	-30.4727	-33.4855
12.1111	22.614	0	-29.2505	-33.396
13.3333	22.614	0	-28.0283	-33.3217
14.5556	22.614	0	-26.806	-33.2584
15.7778	22.614	0	-25.5838	-33.2031
17	22.614	0	-24.3616	-33.154
6	22.8669	0	-36.1393	-35.1455
7.22222	22.8669	0	-34.9171	-34.5735
8.44444	22.8669	0	-33.6949	-34.3349
9.66667	22.8669	0	-32.4727	-34.1818
10.8889	22.8669	0	-31.2504	-34.0688
12.1111	22.8669	0	-30.0282	-33.9793
13.3333	22.8669	0	-28.806	-33.905
14.5556	22.8669	0	-27.5838	-33.8417
15.7778	22.8669	0	-26.3615	-33.7864
17	22.8669	0	-25.1393	-33.7374
6	23.1199	0	-36.9076	-35.7217
7.22222	23.1199	0	-35.6854	-35.1497
8.44444	23.1199	0	-34.4632	-34.9111
9.66667	23.1199	0	-33.241	-34.758
10.8889	23.1199	0	-32.0187	-34.6451
12.1111	23.1199	0	-30.7965	-34.5555
13.3333	23.1199	0	-29.5743	-34.4813
14.5556	23.1199	0	-28.3521	-34.4179
15.7778	23.1199	0	-27.1298	-34.3626
17	23.1199	0	-25.9076	-34.3136
6	23.3728	0	-37.6666	-36.2909
7.22222	23.3728	0	-36.4444	-35.7189
8.44444	23.3728	0	-35.2221	-35.4803
9.66667	23.3728	0	-33.9999	-35.3272
10.8889	23.3728	0	-32.7777	-35.2143
12.1111	23.3728	0	-31.5555	-35.1247
13.3333	23.3728	0	-30.3332	-35.0505
14.5556	23.3728	0	-29.111	-34.9871
15.7778	23.3728	0	-27.8888	-34.9318
17	23.3728	0	-26.6666	-34.8828
6	23.6258	0	-38.4163	-36.8532
7.22222	23.6258	0	-37.194	-36.2812
8.44444	23.6258	0	-35.9718	-36.0426
9.66667	23.6258	0	-34.7496	-35.8895
10.8889	23.6258	0	-33.5274	-35.7765
12.1111	23.6258	0	-32.3051	-35.687
13.3333	23.6258	0	-31.0829	-35.6127
14.5556	23.6258	0	-29.8607	-35.5494
15.7778	23.6258	0	-28.6385	-35.4941
17	23.6258	0	-27.4163	-35.4451
6	23.8787	0	-39.1568	-37.4086
7.22222	23.8787	0	-37.9345	-36.8366
8.44444	23.8787	0	-36.7123	-36.598
9.66667	23.8787	0	-35.4901	-36.4449
10.8889	23.8787	0	-34.2679	-36.3319
12.1111	23.8787	0	-33.0457	-36.2423
13.3333	23.8787	0	-31.8234	-36.1681
14.5556	23.8787	0	-30.6012	-36.1048
15.7778	23.8787	0	-29.379	-36.0495
17	23.8787	0	-28.1568	-36.0004
6	24.1317	0	-39.8882	-37.9572
7.22222	24.1317	0	-38.666	-37.3851
8.44444	24.1317	0	-37.4438	-37.1466
9.66667	24.1317	0	-36.2215	-36.9935
10.8889	24.1317	0	-34.9993	-36.8805
12.1111	24.1317	0	-33.7771	-36.7909
13.3333	24.1317	0	-32.5549	-36.7167
14.5556	24.1317	0	-31.3326	-36.6533
15.7778	24.1317	0	-30.1104	-36.598
17	24.1317	0	-28.8882	-36.549
6	24.3846	0	-40.6107	-38.499
7.22222	24.3846	0	-39.3884	-37.927
8.44444	24.3846	0	-38.1662	-37.6884
9.66667	24.3846	0	-36.944	-37.5353
10.8889	24.3846	0	-35.7218	-37.4223
12.1111	24.3846	0	-34.4996	-37.3328
13.3333	24.3846	0	-33.2773	-37.2585
14.5556	24.3846	0	-32.0551	-37.1952
15.7778	24.3846	0	-30.8329	-37.1399
17	24.3846	0	-29.6107	-37.0909
6	24.6376	0	-41.3243	-39.0342
7.22222	24.6376	0	-40.102	-38.4622
8.44444	24.6376	0	-38.8798	-38.2236
9.66667	24.6376	0	-37.6576	-38.0705
10.8889	24.6376	0	-36.4354	-37.9575
12.1111	24.6376	0	-35.2131	-37.868
13.3333	24.6376	0	-33.9909	-37.7937
14.5556	24.6376	0	-32.7687	-37.7304
15.7778	24.6376	0	-31.5465	-37.6751
17	24.6376	0	-30.3243	-37.6261
6	24.8905	0	-42.0291	-39.5628
7.22222	24.8905	0	-40.8069	-38.9908
8.44444	24.8905	0	-39.5846	-38.7522
9.66667	24.8905	0	-38.3624	-38.5991
10.8889	24.8905	0	-37.1402	-38.4861
12.1111	24.8905	0	-35.918	-38.3966
13.3333	24.8905	0	-34.6958	-38.3224
14.5556	24.8905	0	-33.4735	-38.259
15.7778	24.8905	0	-32.2513	-38.2037
17	24.8905	0	-31.0291	-38.1547
6	25.1435	0	-42.7253	-40.0849
7.22222	25.1435	0	-41.503	-39.5129
8.44444	25.1435	0	-40.2808	-39.2744
9.66667	25.1435	0	-39.0586	-39.1212
10.8889	25.1435	0	-37.8364	-39.0083
12.1111	25.1435	0	-36.6141	-38.9187
13.3333	25.1435	0	-35.3919	-38.8445
14.5556	25.1435	0	-34.1697	-38.7811
15.7778	25.1435	0	-32.9475	-38.7258
17	25.1435	0	-31.7253	-38.6768
6	25.3964	0	-43.4129	-40.6007
7.22222	25.3964	0	-42.1907	-40.0286
8.44444	25.3964	0	-40.9684	-39.7901
9.66667	25.3964	0	-39.7462	-39.637
10.8889	25.3964	0	-38.524	-39.524
12.1111	25.3964	0	-37.3018	-39.4344
13.3333	25.3964	0	-36.0795	-39.3602
14.5556	25.3964	0	-34.8573	-39.2968
15.7778	25.3964	0	-33.6351	-39.2416
17	25.3964	0	-32.4129	-39.1925
6	25.6494	0	-44.0921	-41.11
7.22222	25.6494	0	-42.8698	-40.538
8.44444	25.6494	0	-41.6476	-40.2995
9.66667	25.6494	0	-40.4254	-40.1464
10.8889	25.6494	0	-39.2032	-40.0334
12.1111	25.6494	0	-37.981	-39.9438
13.3333	25.6494	0	-36.7587	-39.8696
14.5556	25.6494	0	-35.5365	-39.8062
15.7778	25.6494	0	-34.3143	-39.7509
17	25.6494	0	-33.0921	-39.7019
6	25.9023	0	-44.7629	-41.6132
7.22222	25.9023	0	-43.5407	-41.0412
8.44444	25.9023	0	-42.3185	-40.8026
9.66667	25.9023	0	-41.0962	-40.6495
10.8889	25.9023	0	-39.874	-40.5365
12.1111	25.9023	0	-38.6518	-40.447
13.3333	25.9023	0	-37.4296	-40.3727
14.5556	25.9023	0	-36.2074	-40.3094
15.7778	25.9023	0	-34.9851	-40.2541
17	25.9023	0	-33.7629	-40.205
6	26.1553	0	-45.4256	-42.1102
7.22222	26.1553	0	-44.2033	-41.5381
8.44444	26.1553	0	-42.9811	-41.2996
9.66667	26.1553	0	-41.7589	-41.1465
10.8889	26.1553	0	-40.5367	-41.0335
12.1111	26.1553	0	-39.3144	-40.9439
13.3333	26.1553	0	-38.0922	-40.8697
14.5556	26.1553	0	-36.87	-40.8063
15.7778	26.1553	0	-35.6478	-40.7511
17	26.1553	0	-34.4256	-40.702
6	26.4083	0	-46.0801	-42.6011
7.22222	26.4083	0	-44.8579	-42.029
8.44444	26.4083	0	-43.6356	-41.7905
9.66667	26.4083	0	-42.4134	-41.6374
10.8889	26.4083	0	-41.1912	-41.5244
12.1111	26.4083	0	-39.969	-41.4348
13.3333	26.4083	0	-38.7467	-41.3606
14.5556	26.4083	0	-37.5245	-41.2972
15.7778	26.4083	0	-36.3023	-41.242
17	26.4083	0	-35.0801	-41.1929
6	26.6612	0	-46.7266	-43.086
7.22222	26.6612	0	-45.5044	-42.5139
8.44444	26.6612	0	-44.2822	-42.2754
9.66667	26.6612	0	-43.0599	-42.1223
10.8889	26.6612	0	-41.8377	-42.0093
12.1111	26.6612	0	-40.6155	-41.9197
13.3333	26.6612	0	-39.3933	-41.8455
14.5556	26.6612	0	-38.1711	-41.7821
15.7778	26.6612	0	-36.9488	-41.7269
17	26.6612	0	-35.7266	-41.6778
6	26.9142	0	-47.3653	-43.5649
7.22222	26.9142	0	-46.143	-42.9929
8.44444	26.9142	0	-44.9208	-42.7544
9.66667	26.9142	0	-43.6986	-42.6013
10.8889	26.9142	0	-42.4764	-42.4883
12.1111	26.9142	0	-41.2542	-42.3987
13.3333	26.9142	0	-40.0319	-42.3245
14.5556	26.9142	0	-38.8097	-42.2611
15.7778	26.9142	0	-37.5875	-42.2058
17	26.9142	0	-36.3653	-42.1568
6	27.1671	0	-47.9961	-44.0381
7.22222	27.1671	0	-46.7739	-43.4661
8.44444	27.1671	0	-45.5517	-43.2275
9.66667	27.1671	0	-44.3295	-43.0744
10.8889	27.1671	0	-43.1072	-42.9614
12.1111	27.1671	0	-41.885	-42.8719
13.3333	27.1671	0	-40.6628	-42.7977
14.5556	27.1671	0	-39.4406	-42.7343
15.7778	27.1671	0	-38.2184	-42.679
17	27.1671	0	-36.9961	-42.63
6	27.4201	0	-48.6194	-44.5055
7.22222	27.4201	0	-47.3971	-43.9335
8.44444	27.4201	0	-46.1749	-43.6949
9.66667	27.4201	0	-44.9527	-43.5418
10.8889	27.4201	0	-43.7305	-43.4288
12.1111	27.4201	0	-42.5082	-43.3393
13.3333	27.4201	0	-41.286	-43.2651
14.5556	27.4201	0	-40.0638	-43.2017
15.7778	27.4201	0	-38.8416	-43.1464
17	27.4201	0	-37.6194	-43.0974
6	27.673	0	-49.235	-44.9673
7.22222	27.673	0	-48.0128	-44.3952
8.44444	27.673	0	-46.7906	-44.1567
9.66667	27.673	0	-45.5683	-44.0036
10.8889	27.673	0	-44.3461	-43.8906
12.1111	27.673	0	-43.1239	-43.801
13.3333	27.673	0	-41.9017	-43.7268
14.5556	27.673	0	-40.6795	-43.6634
15.7778	27.673	0	-39.4572	-43.6082
17	27.673	0	-38.235	-43.5591
6	27.926	0	-49.8432	-45.4234
7.22222	27.926	0	-48.621	-44.8514
8.44444	27.926	0	-47.3988	-44.6128
9.66667	27.926	0	-46.1766	-44.4597
10.8889	27.926	0	-44.9543	-44.3468
12.1111	27.926	0	-43.7321	-44.2572
13.3333	27.926	0	-42.5099	-44.183
14.5556	27.926	0	-41.2877	-44.1196
15.7778	27.926	0	-40.0655	-44.0643
17	27.926	0	-38.8432	-44.0153
6	28.1789	0	-50.4441	-45.8741
7.22222	28.1789	0	-49.2219	-45.3021
8.44444	28.1789	0	-47.9997	-45.0635
9.66667	28.1789	0	-46.7775	-44.9104
10.8889	28.1789	0	-45.5552	-44.7974
12.1111	28.1789	0	-44.333	-44.7079
13.3333	28.1789	0	-43.1108	-44.6336
14.5556	28.1789	0	-41.8886	-44.5703
15.7778	28.1789	0	-40.6663	-44.515
17	28.1789	0	-39.4441	-44.466
6	28.4319	0	-51.0378	-46.3193
7.22222	28.4319	0	-49.8156	-45.7473
8.44444	28.4319	0	-48.5933	-45.5087
9.66667	28.4319	0	-47.3711	-45.3556
10.8889	28.4319	0	-46.1489	-45.2427
12.1111	28.4319	0	-44.9267	-45.1531
13.3333	28.4319	0	-43.7044	-45.0789
14.5556	28.4319	0	-42.4822	-45.0155
15.7778	28.4319	0	-41.26	-44.9602
17	28.4319	0	-40.0378	-44.9112
6	28.6848	0	-51.6243	-46.7592
7.22222	28.6848	0	-50.4021	-46.1872
8.44444	28.6848	0	-49.1799	-45.9486
9.66667	28.6848	0	-47.9577	-45.7955
10.8889	28.6848	0	-46.7354	-45.6826
12.1111	28.6848	0	-45.5132	-45.593
13.3333	28.6848	0	-44.291	-45.5188
14.5556	28.6848	0	-43.0688	-45.4554
15.7778	28.6848	0	-41.8465	-45.4001
17	28.6848	0	-40.6243	-45.3511
6	28.9378	0	-52.2039	-47.1939
7.22222	28.9378	0	-50.9816	-46.6219
8.44444	28.9378	0	-49.7594	-46.3833
9.66667	28.9378	0	-48.5372	-46.2302
10.8889	28.9378	0	-47.315	-46.1172
12.1111	28.9378	0	-46.0927	-46.0277
13.3333	28.9378	0	-44.8705	-45.9534
14.5556	28.9378	0	-43.6483	-45.8901
15.7778	28.9378	0	-42.4261	-45.8348
17	28.9378	0	-41.2039	-45.7857
6	29.1907	0	-52.7765	-47.6234
7.22222	29.1907	0	-51.5543	-47.0513
8.44444	29.1907	0	-50.332	-46.8128
9.66667	29.1907	0	-49.1098	-46.6597
10.8889	29.1907	0	-47.8876	-46.5467
12.1111	29.1907	0	-46.6654	-46.4571
13.3333	29.1907	0	-45.4431	-46.3829
14.5556	29.1907	0	-44.2209	-46.3195
15.7778	29.1907	0	-42.9987	-46.2643
17	29.1907	0	-41.7765	-46.2152
6	4.14844	0.015608	0	0
7.22222	4.14844	0.015608	0	0
8.44444	4.14844	0.015608	0	0
9.66667	4.14844	0.015608	0	0
10.8889	4.14844	0.015608	0	0
12.1111	4.14844	0.015608	0	0
13.3333	4.14844	0.015608	0	0
14.5556	4.14844	0.015608	0	0
15.7778	4.14844	0.015608	0	0
17	4.14844	0.015608	0	0
6	4.40139	0.015608	-87.2412	-73.4719
7.22222	4.40139	0.015608	-86.019	-72.8999
8.44444	4.40139	0.015608	-84.7967	-72.6613
9.66667	4.40139	0.015608	-83.5745	-72.5082
10.8889	4.40139	0.015608	-82.3523	-72.3952
12.1111	4.40139	0.015608	-81.1301	-72.3057
13.3333	4.40139	0.015608	-79.9078	-72.2314
14.5556	4.40139	0.015608	-78.6856	-72.1681
15.7778	4.40139	0.015608	-77.4634	-72.1128
17	4.40139	0.015608	-76.2412	-72.0637
6	4.65434	0.015608	-78.8783	-67.1997
7.22222	4.65434	0.015608	-77.6561	-66.6277
8.44444	4.65434	0.015608	-76.4339	-66.3891
9.66667	4.65434	0.015608	-75.2116	-66.236
10.8889	4.65434	0.015608	-73.9894	-66.1231
12.1111	4.65434	0.015608	-72.7672	-66.0335
13.3333	4.65434	0.015608	-71.545	-65.9593
14.5556	4.65434	0.015608	-70.3227	-65.8959
15.7778	4.65434	0.015608	-69.1005	-65.8406
17	4.65434	0.015608	-67.8783	-65.7916
6	4.90729	0.015608	-69.1279	-59.8869
7.22222	4.90729	0.015608	-67.9057	-59.3149
8.44444	4.90729	0.015608	-66.6834	-59.0763
9.66667	4.90729	0.015608	-65.4612	-58.9232
10.8889	4.90729	0.015608	-64.239	-58.8102
12.1111	4.90729	0.015608	-63.0168	-58.7207
13.3333	4.90729	0.015608	-61.7946	-58.6465
14.5556	4.90729	0.015608	-60.5723	-58.5831
15.7778	4.90729	0.015608	-59.3501	-58.5278
17	4.90729	0.015608	-58.1279	-58.4788
6	5.16025	0.015608	-59.1332	-52.3909
7.22222	5.16025	0.015608	-57.911	-51.8189
8.44444	5.16025	0.015608	-56.6888	-51.5803
9.66667	5.16025	0.015608	-55.4666	-51.4272
10.8889	5.16025	0.015608	-54.2444	-51.3143
12.1111	5.16025	0.015608	-53.0221	-51.2247
13.3333	5.16025	0.015608	-51.7999	-51.1505
14.5556	5.16025	0.015608	-50.5777	-51.0871
15.7778	5.16025	0.015608	-49.3555	-51.0318
17	5.16025	0.015608	-48.1332	-50.9828
6	5.4132	0.015608	-49.5955	-45.2376
7.22222	5.4132	0.015608	-48.3732	-44.6656
8.44444	5.4132	0.015608	-47.151	-44.427
9.66667	5.4132	0.015608	-45.9288	-44.2739
10.8889	5.4132	0.015608	-44.7066	-44.1609
12.1111	5.4132	0.015608	-43.4844	-44.0714
13.3333	5.4132	0.015608	-42.2621	-43.9971
14.5556	5.4132	0.015608	-41.0399	-43.9338
15.7778	5.4132	0.015608	-39.8177	-43.8785
17	5.4132	0.015608	-38.5955	-43.8295
6	5.66615	0.015608	-40.8435	-38.6737
7.22222	5.66615	0.015608	-39.6213	-38.1016
8.44444	5.66615	0.015608	-38.3991	-37.8631
9.66667	5.66615	0.015608	-37.1769	-37.71
10.8889	5.66615	0.015608	-35.9547	-37.597
12.1111	5.66615	0.015608	-34.7324	-37.5074
13.3333	5.66615	0.015608	-33.5102	-37.4332
14.5556	5.66615	0.015608	-32.288	-37.3698
15.7778	5.66615	0.015608	-31.0658	-37.3146
17	5.66615	0.015608	-29.8435	-37.2655
6	5.9191	0.015608	-33.0037	-32.7938
7.22222	5.9191	0.015608	-31.7815	-32.2218
8.44444	5.9191	0.015608	-30.5593	-31.9832
9.66667	5.9191	0.015608	-29.337	-31.8301
10.8889	5.9191	0.015608	-28.1148	-31.7171
12.1111	5.9191	0.015608	-26.8926	-31.6275
13.3333	5.9191	0.015608	-25.6704	-31.5533
14.5556	5.9191	0.015608	-24.4482	-31.49
15.7778	5.9191	0.015608	-23.2259	-31.4347
17	5.9191	0.015608	-22.0037	-31.3856
6	6.17206	0.015608	-26.0937	-27.6113
7.22222	6.17206	0.015608	-24.8715	-27.0393
8.44444	6.17206	0.015608	-23.6493	-26.8007
9.66667	6.17206	0.015608	-22.4271	-26.6476
10.8889	6.17206	0.015608	-21.2049	-26.5346
12.1111	6.17206	0.015608	-19.9826	-26.4451
13.3333	6.17206	0.015608	-18.7604	-26.3709
14.5556	6.17206	0.015608	-17.5382	-26.3075
15.7778	6.17206	0.015608	-16.316	-26.2522
17	6.17206	0.015608	-15.0937	-26.2032
6	6.42501	0.015608	-20.0754	-23.0976
7.22222	6.42501	0.015608	-18.8532	-22.5255
8.44444	6.42501	0.015608	-17.631	-22.287
9.66667	6.42501	0.015608	-16.4087	-22.1339
10.8889	6.42501	0.015608	-15.1865	-22.0209
12.1111	6.42501	0.015608	-13.9643	-21.9313
13.3333	6.42501	0.015608	-12.7421	-21.8571
14.5556	6.42501	0.015608	-11.5198	-21.7937
15.7778	6.42501	0.015608	-10.2976	-21.7384
17	6.42501	0.015608	-9.0754	-21.6894
6	6.67796	0.015608	-14.8836	-19.2037
7.22222	6.67796	0.015608	-13.6614	-18.6317
8.44444	6.67796	0.015608	-12.4392	-18.3931
9.66667	6.67796	0.015608	-11.217	-18.24
10.8889	6.67796	0.015608	-9.99475	-18.1271
12.1111	6.67796	0.015608	-8.77252	-18.0375
13.3333	6.67796	0.015608	-7.5503	-17.9633
14.5556	6.67796	0.015608	-6.32808	-17.8999
15.7778	6.67796	0.015608	-5.10586	-17.8446
17	6.67796	0.015608	-3.88364	-17.7956
6	6.93091	0.015608	-10.4429	-15.8731
7.22222	6.93091	0.015608	-9.22064	-15.3011
8.44444	6.93091	0.015608	-7.99842	-15.0626
9.66667	6.93091	0.015608	-6.7762	-14.9095
10.8889	6.93091	0.015608	-5.55398	-14.7965
12.1111	6.93091	0.015608	-4.33175	-14.7069
13.3333	6.93091	0.015608	-3.10953	-14.6327
14.5556	6.93091	0.015608	-1.88731	-14.5693
15.7778	6.93091	0.015608	-0.665088	-14.514
17	6.93091	0.015608	0.557134	-14.465
6	7.18387	0.015608	-6.67586	-13.0479
7.22222	7.18387	0.015608	-5.45364	-12.4759
8.44444	7.18387	0.015608	-4.23142	-12.2373
9.66667	7.18387	0.015608	-3.00919	-12.0842
10.8889	7.18387	0.015608	-1.78697	-11.9712
12.1111	7.18387	0.015608	-0.564749	-11.8817
13.3333	7.18387	0.015608	0.657473	-11.8074
14.5556	7.18387	0.015608	1.8797	-11.7441
15.7778	7.18387	0.015608	3.10192	-11.6888
17	7.18387	0.015608	4.32414	-11.6398
6	7.43682	0.015608	-3.50842	-10.6723
7.22222	7.43682	0.015608	-2.2862	-10.1003
8.44444	7.43682	0.015608	-1.06398	-9.86172
9.66667	7.43682	0.015608	0.158245	-9.70862
10.8889	7.43682	0.015608	1.38047	-9.59565
12.1111	7.43682	0.015608	2.60269	-9.50608
13.3333	7.43682	0.015608	3.82491	-9.43186
14.5556	7.43682	0.015608	5.04713	-9.3685
15.7778	7.43682	0.015608	6.26936	-9.31321
17	7.43682	0.015608	7.49158	-9.26417
6	7.68977	0.015608	-0.871674	-8.69476
7.22222	7.68977	0.015608	0.350548	-8.12273
8.44444	7.68977	0.015608	1.57277	-7.88416
9.66667	7.68977	0.015608	2.79499	-7.73106
10.8889	7.68977	0.015608	4.01721	-7.61809
12.1111	7.68977	0.015608	5.23944	-7.52852
13.3333	7.68977	0.015608	6.46166	-7.4543
14.5556	7.68977	0.015608	7.68388	-7.39094
15.7778	7.68977	0.015608	8.9061	-7.33565
17	7.68977	0.015608	10.1283	-7.28661
6	7.94272	0.015608	1.29701	-7.06825
7.22222	7.94272	0.015608	2.51923	-6.49622
8.44444	7.94272	0.015608	3.74145	-6.25765
9.66667	7.94272	0.015608	4.96367	-6.10455
10.8889	7.94272	0.015608	6.18589	-5.99158
12.1111	7.94272	0.015608	7.40812	-5.90201
13.3333	7.94272	0.015608	8.63034	-5.82779
14.5556	7.94272	0.015608	9.85256	-5.76443
15.7778	7.94272	0.015608	11.0748	-5.70914
17	7.94272	0.015608	12.297	-5.6601
6	8.19568	0.015608	3.05383	-5.75063
7.22222	8.19568	0.015608	4.27605	-5.17861
8.44444	8.19568	0.015608	5.49827	-4.94004
9.66667	8.19568	0.015608	6.72049	-4.78693
10.8889	8.19568	0.015608	7.94271	-4.67396
12.1111	8.19568	0.015608	9.16494	-4.5844
13.3333	8.19568	0.015608	10.3872	-4.51018
14.5556	8.19568	0.015608	11.6094	-4.44681
15.7778	8.19568	0.015608	12.8316	-4.39153
17	8.19568	0.015608	14.0538	-4.34249
6	8.44863	0.015608	4.44881	-4.70439
7.22222	8.44863	0.015608	5.67103	-4.13237
8.44444	8.44863	0.015608	6.89326	-3.8938
9.66667	8.44863	0.015608	8.11548	-3.7407
10.8889	8.44863	0.015608	9.3377	-3.62772
12.1111	8.44863	0.015608	10.5599	-3.53816
13.3333	8.44863	0.015608	11.7821	-3.46394
14.5556	8.44863	0.015608	13.0044	-3.40057
15.7778	8.44863	0.015608	14.2266	-3.34529
17	8.44863	0.015608	15.4488	-3.29625
6	8.70158	0.015608	5.52625	-3.89631
7.22222	8.70158	0.015608	6.74847	-3.32429
8.44444	8.70158	0.015608	7.97069	-3.08572
9.66667	8.70158	0.015608	9.19292	-2.93262
10.8889	8.70158	0.015608	10.4151	-2.81965
12.1111	8.70158	0.015608	11.6374	-2.73008
13.3333	8.70158	0.015608	12.8596	-2.65586
14.5556	8.70158	0.015608	14.0818	-2.5925
15.7778	8.70158	0.015608	15.304	-2.53721
17	8.70158	0.015608	16.5262	-2.48817
6	8.95453	0.015608	6.32521	-3.29709
7.22222	8.95453	0.015608	7.54743	-2.72507
8.44444	8.95453	0.015608	8.76965	-2.4865
