r [2M]	Log(gamma)	Acc	Adv	Diff	EmaxHillas	Sy	IC/pp	pg/Bremss
5	1.34076	2.0013	2.95146	4.23782	20.4854	10.978	9.83136	5.12152	11.9018	6.4244
5	1.44177	2.03504	2.95146	4.20409	20.4854	10.877	9.73035	5.11922	10.8153	6.31172
5	1.54278	2.06878	2.95146	4.17035	20.4854	10.776	9.62934	5.11669	9.88053	6.20893
5	1.64379	2.10252	2.95146	4.13661	20.4854	10.675	9.52833	5.11394	9.07758	6.11469
5	1.7448	2.13625	2.95146	4.10287	20.4854	10.574	9.42732	5.11095	8.41898	6.0203
5	1.84581	2.16999	2.95146	4.06914	20.4854	10.473	9.32631	5.10772	7.86317	5.93357
5	1.94682	2.20373	2.95146	4.0354	20.4854	10.372	9.2253	5.10425	7.35423	5.84797
5	2.04783	2.23747	2.95146	4.00166	20.4854	10.271	9.12429	5.10055	6.86959	5.76966
5	2.14884	2.2712	2.95146	3.96792	20.4854	10.17	9.02328	5.09662	6.44483	5.68873
5	2.24985	2.30494	2.95146	3.93419	20.4854	10.0689	8.92227	5.09247	6.07308	5.61281
5	2.35086	2.33868	2.95146	3.90045	20.4854	9.96793	8.82126	5.0881	5.75504	5.53551
5	2.45187	2.37241	2.95146	3.86671	20.4854	9.86692	8.72025	5.08351	5.49509	5.46049
5	2.55288	2.40615	2.95146	3.83297	20.4854	9.76591	8.61924	5.07872	5.26672	5.3859
5	2.65389	2.43989	2.95146	3.79924	20.4854	9.6649	8.51823	5.07372	5.06976	5.30765
5	2.7549	2.47363	2.95146	3.7655	20.4854	9.56389	8.41722	5.06854	4.89644	5.23222
5	2.85591	2.50736	2.95146	3.73176	20.4854	9.46288	8.31621	5.06317	4.74244	5.15402
5	2.95692	2.5411	2.95146	3.69802	20.4854	9.36187	8.2152	5.05762	4.60317	5.07582
5	3.05793	2.57484	2.95146	3.66429	20.4854	9.26086	8.11419	5.0519	4.4761	4.9997
5	3.15894	2.60858	2.95146	3.63055	20.4854	9.15985	8.01318	5.04602	4.35906	4.92474
5	3.25995	2.64231	2.95146	3.59681	20.4854	9.05884	7.91216	5.03998	4.24992	4.85009
5	3.36096	2.67605	2.95146	3.56308	20.4854	8.95783	7.81115	5.03379	4.14731	4.77563
5	3.46197	2.70979	2.95146	3.52934	20.4854	8.85682	7.71014	5.02747	4.05037	4.69424
5	3.56298	2.74353	2.95146	3.4956	20.4854	8.75581	7.60913	5.02101	3.95903	4.59727
5	3.66399	2.77726	2.95146	3.46186	20.4854	8.6548	7.50812	5.01442	3.87174	4.49918
5	3.765	2.811	2.95146	3.42813	20.4854	8.55379	7.40711	5.00771	3.78813	4.36781
5	3.86601	2.84474	2.95146	3.39439	20.4854	8.45278	7.3061	5.00089	3.70759	4.21619
5	3.96702	2.87848	2.95146	3.36065	20.4854	8.35177	7.20509	4.99397	3.62938	4.0471
5	4.06803	2.91221	2.95146	3.32691	20.4854	8.25076	7.10408	4.98694	3.55529	3.87687
5	4.16904	2.94595	2.95146	3.29318	20.4854	8.14975	7.00307	4.97983	3.48005	3.72725
5	4.27005	2.97969	2.95146	3.25944	20.4854	8.04874	6.90206	4.97263	3.40341	3.58844
5	4.37106	3.01342	2.95146	3.2257	20.4854	7.94773	6.80105	4.96534	3.32792	3.46855
5	4.47207	3.04716	2.95146	3.19196	20.4854	7.84672	6.70004	4.95798	3.24798	3.35851
5	4.57308	3.0809	2.95146	3.15823	20.4854	7.74571	6.59903	4.95056	3.16749	3.27051
5	4.67409	3.11464	2.95146	3.12449	20.4854	7.6447	6.49802	4.94307	3.08627	3.19348
5	4.7751	3.14837	2.95146	3.09075	20.4854	7.54369	6.39701	4.93552	3.00658	3.13964
5	4.87611	3.18211	2.95146	3.05701	20.4854	7.44268	6.296	4.92792	2.92613	3.09785
5	4.97712	3.21585	2.95146	3.02328	20.4854	7.34167	6.19499	4.92028	2.84863	3.06588
5	5.07813	3.24959	2.95146	2.98954	20.4854	7.24066	6.09398	4.91259	2.77597	3.04256
5	5.17914	3.28332	2.95146	2.9558	20.4854	7.13965	5.99297	4.90486	2.70634	3.02698
5	5.28015	3.31706	2.95146	2.92207	20.4854	7.03864	5.89196	4.8971	2.64009	3.01481
5	5.38116	3.3508	2.95146	2.88833	20.4854	6.93763	5.79095	4.8893	2.57795	3.01784
5	5.48217	3.38454	2.95146	2.85459	20.4854	6.83662	5.68994	4.88149	2.50642	3.02005
5	5.58318	3.41827	2.95146	2.82085	20.4854	6.73561	5.58893	4.87365	2.4178	3.03501
5	5.68419	3.45201	2.95146	2.78712	20.4854	6.6346	5.48792	4.86579	2.2567	3.052
5	5.7852	3.48575	2.95146	2.75338	20.4854	6.53359	5.38691	4.85792	2.05431	3.06982
5	5.88621	3.51949	2.95146	2.71964	20.4854	6.43258	5.2859	4.85003	1.82808	3.09602
5	5.98722	3.55322	2.95146	2.6859	20.4854	6.33157	5.18489	4.84214	1.6364	3.11541
5	6.08824	3.58696	2.95146	2.65217	20.4854	6.23056	5.08388	4.83424	1.48676	3.14928
5	6.18925	3.6207	2.95146	2.61843	20.4854	6.12955	4.98287	4.82634	1.36399	3.17473
5	6.29026	3.65443	2.95146	2.58469	20.4854	6.02854	4.88186	4.81844	1.25717	3.21603
5	6.39127	3.68817	2.95146	2.55095	20.4854	5.92753	4.78085	4.81054	1.18378	3.24889
5	6.49228	3.72191	2.95146	2.51722	20.4854	5.82652	4.67984	4.80265	1.12196	3.29413
5	6.59329	3.75565	2.95146	2.48348	20.4854	5.72551	4.57883	4.79476	1.07326	3.33075
5	6.6943	3.78938	2.95146	2.44974	20.4854	5.6245	4.47782	4.78689	1.0417	3.37412
5	6.79531	3.82312	2.95146	2.416	20.4854	5.52349	4.37681	4.77902	1.0138	3.41093
5	6.89632	3.85686	2.95146	2.38227	20.4854	5.42248	4.2758	4.77117	0.99501	3.44866
5	6.99733	3.8906	2.95146	2.34853	20.4854	5.32147	4.17479	4.76334	0.980158	3.48498
5	7.09834	3.92433	2.95146	2.31479	20.4854	5.22046	4.07378	4.75552	0.969971	3.5119
5	7.19935	3.95807	2.95146	2.28105	20.4854	5.11945	3.97277	4.74772	0.967267	3.54332
5	7.30036	3.99181	2.95146	2.24732	20.4854	5.01844	3.87176	4.73994	0.963282	3.56957
5	7.40137	4.02555	2.95146	2.21358	20.4854	4.91743	3.77075	4.73218	0.96148	3.59989
5	7.50238	4.05928	2.95146	2.17984	20.4854	4.81642	3.66974	4.72444	0.961723	3.62589
5	7.60339	4.09302	2.95146	2.14611	20.4854	4.71541	3.56873	4.71673	0.958974	3.65506
5	7.7044	4.12676	2.95146	2.11237	20.4854	4.6144	3.46772	4.70904	0.962114	3.68528
5	7.80541	4.1605	2.95146	2.07863	20.4854	4.51339	3.36671	4.70138	0.966497	3.70694
5	7.90642	4.19423	2.95146	2.04489	20.4854	4.41238	3.2657	4.69374	0.968979	3.72192
5	8.00743	4.22797	2.95146	2.01116	20.4854	4.31137	3.16469	4.68613	0.977734	3.75028
5	8.10844	4.26171	2.95146	1.97742	20.4854	4.21036	3.06368	4.67856	0.974801	3.77781
5	8.20945	4.29544	2.95146	1.94368	20.4854	4.10935	2.96267	4.67101	0.981391	3.80282
5	8.31046	4.32918	2.95146	1.90994	20.4854	4.00834	2.86166	4.66349	0.97741	3.83385
5	8.41147	4.36292	2.95146	1.87621	20.4854	3.90733	2.76065	4.656	0.984312	3.8756
5	8.51248	4.39666	2.95146	1.84247	20.4854	3.80632	2.65964	4.64854	0.984212	3.91714
